Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Mỗi đơn đăng ký sở hữu công nghiệp có thể yêu cầu cấp bao nhiêu văn bằng bảo hộ?,Đơn đăng ký sở hữu công nghiệp có thể yêu cầu cấp bao nhiêu văn bằng bảo hộ cho một đối tượng sở hữu công nghiệp?,"Trong một đơn đăng ký sở hữu công nghiệp, có thể yêu cầu cấp bao nhiêu văn bằng bảo hộ cho các đối tượng khác nhau?",Cần bao nhiêu đơn đăng ký sở hữu công nghiệp để cấp nhiều văn bằng bảo hộ cho các đối tượng khác nhau?,101,8,"Mỗi đơn đăng ký sở hữu công nghiệp chỉ được yêu cầu cấp một văn bằng bảo hộ cho một đối tượng sở hữu công nghiệp duy nhất, trừ một số trường hợp đặc biệt quy định trong các khoản 2, 3 và 4."
Trong trường hợp nào một đơn đăng ký sở hữu công nghiệp có thể yêu cầu cấp nhiều văn bằng bảo hộ cho các sáng chế liên quan?,Đơn đăng ký sở hữu công nghiệp có thể yêu cầu cấp nhiều văn bằng bảo hộ cho sáng chế trong tình huống nào?,Khi nào một đơn đăng ký sở hữu công nghiệp có thể yêu cầu cấp bằng độc quyền sáng chế cho nhiều sáng chế?,"Đối với sáng chế, trường hợp nào cho phép cấp nhiều văn bằng bảo hộ trong một đơn đăng ký sở hữu công nghiệp?",101,8,Mỗi đơn đăng ký có thể yêu cầu cấp một Bằng độc quyền sáng chế hoặc Bằng độc quyền giải pháp hữu ích cho một nhóm sáng chế có mối liên hệ chặt chẽ về kỹ thuật nhằm thực hiện một ý đồ sáng tạo chung duy nhất.
"Để đăng ký sáng chế, tài liệu xác định sáng chế cần bảo hộ bao gồm những gì?",Tài liệu cần có trong đơn đăng ký sáng chế để xác định đối tượng bảo hộ là gì?,Các tài liệu cần thiết để đăng ký sáng chế bao gồm những gì?,"Trong đơn đăng ký sáng chế, những tài liệu nào cần phải được nộp để xác định sáng chế cần bảo vệ?",102,8,Tài liệu xác định sáng chế cần bảo hộ trong đơn đăng ký sáng chế bao gồm bản mô tả sáng chế và bản tóm tắt sáng chế. Bản mô tả sáng chế gồm phần mô tả sáng chế và phạm vi bảo hộ sáng chế.
Phần mô tả sáng chế trong đơn đăng ký sáng chế phải đáp ứng những yêu cầu gì?,Phần mô tả sáng chế cần phải có những nội dung gì để đáp ứng yêu cầu đăng ký sáng chế?,"Để phần mô tả sáng chế được chấp nhận, cần phải có các yếu tố nào?",Các yêu cầu về phần mô tả sáng chế trong đơn đăng ký sáng chế là gì?,102,8,"Phần mô tả sáng chế phải bộc lộ đầy đủ và rõ ràng bản chất của sáng chế, giải thích vắn tắt hình vẽ kèm theo nếu cần, và làm rõ tính mới, trình độ sáng tạo và khả năng áp dụng công nghiệp của sáng chế."
Tài liệu xác định kiểu dáng công nghiệp cần bảo hộ trong đơn đăng ký kiểu dáng công nghiệp bao gồm những gì?,Những tài liệu nào cần có trong đơn đăng ký kiểu dáng công nghiệp để xác định đối tượng bảo hộ?,"Để đăng ký kiểu dáng công nghiệp, cần nộp những tài liệu nào để xác định đối tượng bảo vệ?",Các tài liệu cần thiết để xác định kiểu dáng công nghiệp trong đơn đăng ký là gì?,103,8,"Tài liệu xác định kiểu dáng công nghiệp cần bảo hộ trong đơn đăng ký kiểu dáng công nghiệp gồm bản mô tả kiểu dáng công nghiệp và bộ ảnh chụp, bản vẽ kiểu dáng công nghiệp. Bản mô tả kiểu dáng công nghiệp gồm phần mô tả kiểu dáng công nghiệp và phạm vi bảo hộ kiểu dáng công nghiệp."
Phần mô tả kiểu dáng công nghiệp trong đơn đăng ký kiểu dáng công nghiệp phải đáp ứng những điều kiện gì?,"Để phần mô tả kiểu dáng công nghiệp được chấp nhận trong đơn đăng ký, cần đáp ứng các yêu cầu gì?",Những yêu cầu nào cần phải có trong phần mô tả kiểu dáng công nghiệp của đơn đăng ký?,Các điều kiện cần thiết để phần mô tả kiểu dáng công nghiệp trong đơn đăng ký đạt yêu cầu là gì?,103,8,"Phần mô tả kiểu dáng công nghiệp phải bộc lộ đầy đủ tất cả các đặc điểm tạo dáng thể hiện bản chất của kiểu dáng công nghiệp, nêu rõ các đặc điểm tạo dáng mới, khác biệt so với kiểu dáng công nghiệp ít khác biệt nhất đã biết, phù hợp với bộ ảnh chụp hoặc bản vẽ. Nếu đơn đăng ký gồm nhiều phương án, phần mô tả phải thể hiện đầy đủ các phương án và chỉ rõ các đặc điểm khác biệt giữa phương án cơ bản với các phương án còn lại. Nếu kiểu dáng công nghiệp là kiểu dáng của bộ sản phẩm, phần mô tả phải thể hiện đầy đủ kiểu dáng của từng sản phẩm trong bộ sản phẩm đó."
Tài liệu và mẫu vật cần có trong đơn đăng ký thiết kế bố trí để xác định đối tượng bảo hộ bao gồm những gì?,Những tài liệu và mẫu vật nào cần nộp trong đơn đăng ký thiết kế bố trí để xác định đối tượng bảo vệ?,"Để xác định thiết kế bố trí trong đơn đăng ký, cần nộp những tài liệu, mẫu vật nào?",Đơn đăng ký thiết kế bố trí cần những tài liệu và mẫu vật nào để xác định đối tượng bảo vệ?,104,8,"Tài liệu, mẫu vật, thông tin xác định thiết kế bố trí cần bảo hộ trong đơn đăng ký thiết kế bố trí bao gồm bản vẽ, ảnh chụp thiết kế bố trí, thông tin về chức năng, cấu tạo của mạch tích hợp bán dẫn sản xuất theo thiết kế bố trí, và mẫu mạch tích hợp bán dẫn sản xuất theo thiết kế bố trí nếu thiết kế bố trí đã được khai thác thương mại."
Những tài liệu và mẫu vật cần có trong đơn đăng ký nhãn hiệu để xác định đối tượng bảo vệ là gì?,"Để xác định nhãn hiệu cần bảo vệ, cần nộp những tài liệu và mẫu vật nào trong đơn đăng ký?",Tài liệu và mẫu vật nào phải có trong đơn đăng ký nhãn hiệu để chứng minh đối tượng bảo vệ?,"Đơn đăng ký nhãn hiệu cần những tài liệu, mẫu vật gì để xác định đối tượng bảo vệ?",105,8,"Tài liệu, mẫu vật, thông tin xác định nhãn hiệu cần bảo hộ trong đơn đăng ký nhãn hiệu bao gồm mẫu nhãn hiệu và danh mục hàng hoá, dịch vụ mang nhãn hiệu, cùng với quy chế sử dụng nhãn hiệu tập thể và quy chế sử dụng nhãn hiệu chứng nhận."
Những yêu cầu đối với mẫu nhãn hiệu trong đơn đăng ký nhãn hiệu là gì?,Mẫu nhãn hiệu trong đơn đăng ký nhãn hiệu cần đáp ứng những yêu cầu nào?,"Để xác định nhãn hiệu trong đơn đăng ký, mẫu nhãn hiệu cần được mô tả như thế nào?",Mẫu nhãn hiệu trong đơn đăng ký nhãn hiệu phải thể hiện các yếu tố nào?,105,8,"Mẫu nhãn hiệu phải được mô tả để làm rõ các yếu tố cấu thành của nhãn hiệu và ý nghĩa tổng thể của nhãn hiệu nếu có; nếu nhãn hiệu có từ, ngữ thuộc ngôn ngữ tượng hình thì từ, ngữ đó phải được phiên âm; nhãn hiệu có từ, ngữ bằng tiếng nước ngoài thì phải được dịch ra tiếng Việt."
Những tài liệu nào cần có trong đơn đăng ký chỉ dẫn địa lý?,"Để đăng ký bảo hộ chỉ dẫn địa lý, cần cung cấp những tài liệu gì?","Khi nộp đơn đăng ký chỉ dẫn địa lý, người nộp đơn phải chuẩn bị những giấy tờ nào?",Hồ sơ đăng ký chỉ dẫn địa lý cần bao gồm những thông tin gì?,106,8,"Đơn đăng ký chỉ dẫn địa lý cần có các tài liệu xác định chỉ dẫn địa lý cần bảo hộ, bao gồm: tên gọi, dấu hiệu là chỉ dẫn địa lý; sản phẩm mang chỉ dẫn địa lý; bản mô tả tính chất, chất lượng đặc thù, danh tiếng của sản phẩm; bản đồ khu vực địa lý tương ứng; tài liệu chứng minh chỉ dẫn địa lý đang được bảo hộ tại nước ngoài (nếu có)."
Bản mô tả tính chất đặc thù trong đơn đăng ký chỉ dẫn địa lý cần có những nội dung gì?,"Khi lập bản mô tả tính chất đặc thù của sản phẩm mang chỉ dẫn địa lý, cần có những thông tin nào?",Những yếu tố nào cần được đề cập trong bản mô tả tính chất đặc thù của chỉ dẫn địa lý?,Nội dung của bản mô tả tính chất đặc thù trong hồ sơ đăng ký chỉ dẫn địa lý bao gồm những gì?,106,8,"Bản mô tả tính chất đặc thù phải có các nội dung chính như mô tả loại sản phẩm, cách xác định khu vực địa lý, chứng cứ về nguồn gốc sản phẩm, phương pháp sản xuất, chế biến mang tính địa phương, thông tin về mối quan hệ giữa chất lượng sản phẩm và điều kiện địa lý, cùng với cơ chế tự kiểm tra chất lượng đặc thù của sản phẩm."
Khi nào cần lập giấy ủy quyền trong thủ tục liên quan đến quyền sở hữu công nghiệp?,Trong những trường hợp nào cần có giấy ủy quyền khi thực hiện thủ tục về quyền sở hữu công nghiệp?,Việc ủy quyền thực hiện các thủ tục về sở hữu công nghiệp cần tuân theo yêu cầu gì?,Có cần giấy ủy quyền khi tiến hành các thủ tục về sở hữu công nghiệp không?,107,8,"Giấy ủy quyền cần được lập khi tiến hành các thủ tục liên quan đến việc xác lập, duy trì, gia hạn, sửa đổi, chấm dứt hoặc hủy bỏ hiệu lực văn bằng bảo hộ quyền sở hữu công nghiệp."
Những điều kiện nào cần đáp ứng để đơn đăng ký sở hữu công nghiệp được tiếp nhận?,Một đơn đăng ký sở hữu công nghiệp phải có những thông tin gì để được chấp nhận?,Cần chuẩn bị những gì để đơn đăng ký sở hữu công nghiệp được cơ quan có thẩm quyền tiếp nhận?,"Để được nộp thành công, đơn đăng ký sở hữu công nghiệp phải đáp ứng các yêu cầu nào?",108,8,Đơn đăng ký sở hữu công nghiệp phải có tối thiểu các thông tin và tài liệu sau: tờ khai đăng ký với đầy đủ thông tin về người nộp đơn và các yếu tố liên quan; bản mô tả sản phẩm theo từng loại hình đăng ký; chứng từ nộp lệ phí nộp đơn.
Thẩm định hình thức đơn đăng ký sở hữu công nghiệp nhằm mục đích gì?,Việc thẩm định hình thức đơn đăng ký sở hữu công nghiệp được thực hiện để làm gì?,Tại sao đơn đăng ký sở hữu công nghiệp cần trải qua bước thẩm định hình thức?,Thẩm định hình thức đơn đăng ký quyền sở hữu công nghiệp giúp đánh giá những yếu tố nào?,109,8,"Thẩm định hình thức đơn đăng ký sở hữu công nghiệp nhằm đánh giá tính hợp lệ của đơn, đảm bảo đơn tuân thủ các quy định về hình thức và nội dung cơ bản trước khi tiến hành các bước thẩm định tiếp theo."
Tại sao đơn đăng ký sở hữu công nghiệp phải được công bố?,Việc công bố đơn đăng ký sở hữu công nghiệp có ý nghĩa gì?,Vì sao các đơn đăng ký sở hữu công nghiệp cần được công khai trên Công báo sở hữu công nghiệp?,Lý do gì khiến đơn đăng ký sở hữu công nghiệp phải được thông báo rộng rãi?,110,8,"Đơn đăng ký sở hữu công nghiệp được công bố nhằm đảm bảo tính minh bạch, giúp công chúng có thể tiếp cận thông tin về các quyền sở hữu công nghiệp đang được xem xét và tạo điều kiện cho bên thứ ba có thể đưa ra ý kiến phản đối nếu cần."
Tại sao thông tin trong đơn đăng ký sáng chế và kiểu dáng công nghiệp cần được bảo mật trước khi công bố?,Vì sao cơ quan quản lý nhà nước phải giữ bí mật thông tin trong đơn đăng ký sáng chế và kiểu dáng công nghiệp trước khi công bố?,Lý do gì khiến đơn đăng ký sáng chế và kiểu dáng công nghiệp phải được bảo mật trước khi công bố?,Tại sao cần giữ kín thông tin trong đơn đăng ký sáng chế và kiểu dáng công nghiệp trước khi đưa lên Công báo sở hữu công nghiệp?,111,8,"Việc bảo mật thông tin trong đơn đăng ký sáng chế và kiểu dáng công nghiệp trước khi công bố nhằm bảo vệ quyền lợi của người nộp đơn, tránh việc lộ thông tin có thể dẫn đến sao chép, xâm phạm hoặc làm mất tính mới của sáng chế và kiểu dáng công nghiệp."
Người thứ ba có thể đưa ra ý kiến về việc cấp văn bằng bảo hộ trong khoảng thời gian nào?,Khi nào người thứ ba có thể gửi ý kiến về việc cấp hoặc không cấp văn bằng bảo hộ?,Thời điểm nào người thứ ba có quyền nêu ý kiến về việc cấp văn bằng bảo hộ?,Người thứ ba có thể bày tỏ ý kiến về đơn đăng ký sở hữu công nghiệp trong khoảng thời gian nào?,112,8,Người thứ ba có quyền đưa ra ý kiến từ khi đơn đăng ký sở hữu công nghiệp được công bố trên Công báo sở hữu công nghiệp cho đến trước ngày cơ quan quản lý ra quyết định cấp văn bằng bảo hộ.
Trong thời gian bao lâu người nộp đơn có thể yêu cầu thẩm định nội dung đơn đăng ký sáng chế?,Thời hạn tối đa để yêu cầu thẩm định nội dung đơn đăng ký sáng chế là bao lâu?,Người nộp đơn có thể gửi yêu cầu thẩm định nội dung đơn đăng ký sáng chế trong khoảng thời gian nào?,Có giới hạn thời gian nào để yêu cầu thẩm định nội dung đơn đăng ký sáng chế không?,113,8,Người nộp đơn có thể yêu cầu thẩm định nội dung đơn đăng ký sáng chế trong vòng 42 tháng kể từ ngày nộp đơn hoặc kể từ ngày ưu tiên nếu đơn được hưởng quyền ưu tiên.
Những loại đơn đăng ký sở hữu công nghiệp nào được thẩm định nội dung?,Những loại đơn nào sẽ trải qua quá trình thẩm định nội dung?,Các loại đơn đăng ký sở hữu công nghiệp nào cần phải thẩm định nội dung trước khi cấp văn bằng bảo hộ?,Đơn đăng ký sở hữu công nghiệp nào phải được thẩm định nội dung để xem xét cấp văn bằng bảo hộ?,114,8,"Những đơn đăng ký sở hữu công nghiệp được thẩm định nội dung gồm:

Đơn đăng ký sáng chế đã được công nhận là hợp lệ và có yêu cầu thẩm định nội dung.
Đơn đăng ký kiểu dáng công nghiệp.
Đơn đăng ký nhãn hiệu.
Đơn đăng ký chỉ dẫn địa lý."
Đơn đăng ký thiết kế bố trí có được thẩm định nội dung không?,Việc thẩm định nội dung có áp dụng đối với đơn đăng ký thiết kế bố trí không?,Đơn đăng ký thiết kế bố trí có trải qua quá trình thẩm định nội dung không?,Có cần thẩm định nội dung đối với đơn đăng ký thiết kế bố trí không?,114,8,"Không, đơn đăng ký thiết kế bố trí không được thẩm định nội dung."
Người nộp đơn có quyền gì trước khi cơ quan quản lý nhà nước quyết định cấp hoặc từ chối cấp văn bằng bảo hộ?,"Trước khi có quyết định cấp hoặc từ chối cấp văn bằng bảo hộ, người nộp đơn có thể thực hiện những quyền gì?",Những quyền của người nộp đơn trước khi nhận được quyết định cấp hoặc từ chối văn bằng bảo hộ là gì?,Người nộp đơn có thể thực hiện những thay đổi nào trước khi cơ quan quản lý nhà nước ra quyết định về đơn đăng ký sở hữu công nghiệp?,115,8,"Trước khi có thông báo từ chối hoặc quyết định cấp văn bằng bảo hộ, người nộp đơn có các quyền sau:"
Người nộp đơn có thể rút đơn đăng ký sở hữu công nghiệp vào thời điểm nào?,Khi nào người nộp đơn có quyền rút đơn đăng ký sở hữu công nghiệp?,Người nộp đơn có thể tuyên bố rút đơn trong khoảng thời gian nào?,"Trước khi có quyết định cấp hoặc từ chối văn bằng bảo hộ, người nộp đơn có thể làm gì để dừng quá trình đăng ký?",116,8,"Người nộp đơn có thể rút đơn đăng ký sở hữu công nghiệp trước khi cơ quan quản lý nhà nước quyết định cấp hoặc từ chối cấp văn bằng bảo hộ.
Việc rút đơn phải được thực hiện bằng văn bản do chính người nộp đơn đứng tên hoặc thông qua tổ chức đại diện sở hữu công nghiệp có giấy ủy quyền hợp lệ."
Điều gì xảy ra sau khi người nộp đơn rút đơn đăng ký sở hữu công nghiệp?,"Khi người nộp đơn tuyên bố rút đơn, các thủ tục liên quan sẽ bị ảnh hưởng như thế nào?",Việc rút đơn có ảnh hưởng gì đến các thủ tục xử lý đơn đăng ký sở hữu công nghiệp không?,"Sau khi rút đơn đăng ký sở hữu công nghiệp, quá trình xử lý đơn có tiếp tục không?",116,8,"Từ thời điểm người nộp đơn tuyên bố rút đơn, mọi thủ tục liên quan đến đơn đó sẽ bị chấm dứt.
Các khoản phí, lệ phí đã nộp nhưng liên quan đến những thủ tục chưa được tiến hành sẽ được hoàn trả theo yêu cầu của người nộp đơn."
"Khi nào một đơn đăng ký sáng chế, kiểu dáng công nghiệp, nhãn hiệu hoặc chỉ dẫn địa lý có thể bị từ chối cấp văn bằng bảo hộ?",Những lý do nào dẫn đến việc từ chối cấp văn bằng bảo hộ đối với đơn đăng ký sở hữu công nghiệp?,Đơn đăng ký sở hữu công nghiệp có thể bị từ chối trong những trường hợp nào?,Vì sao một đơn đăng ký sáng chế hoặc nhãn hiệu có thể không được cấp văn bằng bảo hộ?,117,8,"Một đơn đăng ký sáng chế, kiểu dáng công nghiệp, nhãn hiệu hoặc chỉ dẫn địa lý có thể bị từ chối cấp văn bằng bảo hộ nếu:

Đối tượng trong đơn không đáp ứng đầy đủ các điều kiện bảo hộ.
Mặc dù đơn đáp ứng các điều kiện bảo hộ, nhưng không phải là đơn có ngày ưu tiên hoặc ngày nộp đơn sớm nhất.
Đơn có nhiều người nộp nhưng không có sự thống nhất giữa họ về nội dung đăng ký."
Những trường hợp nào khiến đơn đăng ký thiết kế bố trí bị từ chối cấp văn bằng bảo hộ?,Vì sao đơn đăng ký thiết kế bố trí có thể không được chấp nhận?,Điều kiện nào khiến một đơn đăng ký thiết kế bố trí không đủ tiêu chuẩn để được bảo hộ?,Một đơn đăng ký thiết kế bố trí có thể bị bác bỏ trong trường hợp nào?,117,8,Đơn đăng ký thiết kế bố trí sẽ bị từ chối cấp văn bằng bảo hộ nếu không đáp ứng yêu cầu về hình thức theo quy định pháp luật.
Khi nào một đơn đăng ký sở hữu công nghiệp được cấp văn bằng bảo hộ?,Những điều kiện nào cần đáp ứng để được cấp văn bằng bảo hộ?,Một đơn đăng ký sở hữu công nghiệp được chấp thuận bảo hộ trong trường hợp nào?,Đơn đăng ký sở hữu công nghiệp phải thỏa mãn điều kiện gì để nhận được văn bằng bảo hộ?,118,8,"Một đơn đăng ký sở hữu công nghiệp được cấp văn bằng bảo hộ khi:

Không thuộc các trường hợp bị từ chối theo quy định.
Người nộp đơn đã hoàn thành việc nộp lệ phí theo yêu cầu.
Cơ quan quản lý nhà nước xác nhận và quyết định cấp văn bằng bảo hộ."
Thời gian thẩm định hình thức của đơn đăng ký sở hữu công nghiệp là bao lâu?,Một đơn đăng ký sở hữu công nghiệp mất bao lâu để được thẩm định hình thức?,Quá trình thẩm định hình thức đơn đăng ký sở hữu công nghiệp diễn ra trong thời gian bao nhiêu ngày?,Cơ quan có thẩm quyền mất bao lâu để kiểm tra hình thức đơn đăng ký sở hữu công nghiệp?,119,8,Thời gian thẩm định hình thức của đơn đăng ký sở hữu công nghiệp là một tháng kể từ ngày nộp đơn.
Quá trình thẩm định nội dung của đơn đăng ký sở hữu công nghiệp mất bao lâu?,Một đơn đăng ký sở hữu công nghiệp cần bao nhiêu thời gian để được thẩm định nội dung?,Việc thẩm định nội dung đơn đăng ký sở hữu công nghiệp diễn ra trong thời gian bao lâu?,"Đơn đăng ký sáng chế, kiểu dáng công nghiệp, nhãn hiệu và chỉ dẫn địa lý có thời gian thẩm định nội dung như thế nào?",119,8,"Sáng chế: Thẩm định nội dung trong 12 tháng kể từ ngày công bố đơn hoặc từ ngày nhận yêu cầu thẩm định nếu yêu cầu được nộp sau ngày công bố.
Kiểu dáng công nghiệp, nhãn hiệu, chỉ dẫn địa lý: Thẩm định nội dung trong 6 tháng kể từ ngày công bố đơn."
Đơn quốc tế trong lĩnh vực sở hữu công nghiệp là gì?,Khái niệm đơn quốc tế trong đăng ký sở hữu công nghiệp là gì?,Đơn đăng ký sở hữu công nghiệp nộp theo điều ước quốc tế được gọi là gì?,"Khi một đơn đăng ký sở hữu công nghiệp được nộp theo điều ước quốc tế, nó được phân loại như thế nào?",120,8,Đơn đăng ký sở hữu công nghiệp được nộp theo các điều ước quốc tế mà Việt Nam là thành viên được gọi là đơn quốc tế.
"Ai là chủ sở hữu của sáng chế, kiểu dáng công nghiệp, thiết kế bố trí?","Chủ sở hữu sáng chế, kiểu dáng công nghiệp và thiết kế bố trí là ai?","Ai được cấp văn bằng bảo hộ cho sáng chế, kiểu dáng công nghiệp, thiết kế bố trí?","Cơ quan nào cấp văn bằng bảo hộ cho sáng chế, kiểu dáng công nghiệp và thiết kế bố trí, và ai là người sở hữu chúng?",121,9,"Chủ sở hữu sáng chế, kiểu dáng công nghiệp, thiết kế bố trí là tổ chức, cá nhân được cơ quan có thẩm quyền cấp văn bằng bảo hộ các đối tượng sở hữu công nghiệp tương ứng."
Ai được xem là chủ sở hữu nhãn hiệu?,"Chủ sở hữu nhãn hiệu là tổ chức, cá nhân nào?",Ai có quyền sở hữu nhãn hiệu theo quy định của pháp luật?,"Để trở thành chủ sở hữu nhãn hiệu, tổ chức, cá nhân cần đáp ứng điều kiện gì?",121,9,"Chủ sở hữu nhãn hiệu là tổ chức, cá nhân được cơ quan có thẩm quyền cấp văn bằng bảo hộ nhãn hiệu, có nhãn hiệu đã đăng ký quốc tế được cơ quan có thẩm quyền công nhận hoặc có nhãn hiệu nổi tiếng."
"Tác giả sáng chế, kiểu dáng công nghiệp và thiết kế bố trí là ai?","Ai được coi là tác giả của sáng chế, kiểu dáng công nghiệp, thiết kế bố trí?","Tác giả sáng chế, kiểu dáng công nghiệp, thiết kế bố trí có phải là người sáng tạo ra đối tượng sở hữu công nghiệp không?",Tác giả của các đối tượng sở hữu công nghiệp là những người có vai trò gì trong quá trình sáng tạo?,122,9,"Tác giả sáng chế, kiểu dáng công nghiệp, thiết kế bố trí là người trực tiếp sáng tạo ra đối tượng sở hữu công nghiệp. Trong trường hợp có hai người trở lên cùng nhau sáng tạo, họ sẽ là đồng tác giả."
Chủ sở hữu đối tượng sở hữu công nghiệp có quyền tài sản gì?,Chủ sở hữu đối tượng sở hữu công nghiệp có quyền gì liên quan đến tài sản?,Những quyền tài sản mà chủ sở hữu đối tượng sở hữu công nghiệp có thể thực hiện là gì?,Chủ sở hữu đối tượng sở hữu công nghiệp có thể làm gì với đối tượng của mình?,123,9,"Chủ sở hữu đối tượng sở hữu công nghiệp có các quyền tài sản sau:

Sử dụng hoặc cho phép người khác sử dụng đối tượng sở hữu công nghiệp theo quy định tại Điều 124 và Chương X của Luật này.
Ngăn cấm người khác sử dụng đối tượng sở hữu công nghiệp theo quy định tại Điều 125 của Luật này.
Định đoạt đối tượng sở hữu công nghiệp theo quy định tại Chương X của Luật này."
Sử dụng sáng chế bao gồm những hành vi nào?,Những hành vi nào được xem là sử dụng sáng chế?,Sáng chế có thể được sử dụng theo những cách nào trong thực tế?,Các hành vi thực hiện khi sử dụng sáng chế là gì?,124,9,"Sử dụng sáng chế bao gồm các hành vi sau:

Sản xuất sản phẩm được bảo hộ.
Áp dụng quy trình được bảo hộ.
Khai thác công dụng của sản phẩm được bảo hộ hoặc sản phẩm được sản xuất theo quy trình bảo hộ.
Lưu thông, quảng cáo, chào hàng, tàng trữ để lưu thông sản phẩm.
Nhập khẩu sản phẩm đã được bảo hộ."
Sử dụng kiểu dáng công nghiệp có những hành vi nào?,Kiểu dáng công nghiệp có thể được sử dụng bằng cách nào?,Những hành vi liên quan đến việc sử dụng kiểu dáng công nghiệp là gì?,Các hành động nào thuộc phạm vi sử dụng kiểu dáng công nghiệp?,124,9,"Sử dụng kiểu dáng công nghiệp bao gồm các hành vi sau:

Sản xuất sản phẩm có hình dáng bên ngoài là kiểu dáng công nghiệp được bảo hộ.
Lưu thông, quảng cáo, chào hàng, tàng trữ để lưu thông sản phẩm.
Nhập khẩu sản phẩm có kiểu dáng công nghiệp bảo hộ."
Sử dụng thiết kế bố trí bao gồm những hành vi gì?,Những hành vi nào được coi là sử dụng thiết kế bố trí?,Sử dụng thiết kế bố trí bao gồm những hoạt động nào?,Các hành vi thực hiện khi sử dụng thiết kế bố trí là gì?,124,9,"Sử dụng thiết kế bố trí bao gồm các hành vi sau:

Sao chép thiết kế bố trí, sản xuất mạch tích hợp bán dẫn theo thiết kế được bảo hộ.
Bán, cho thuê, quảng cáo, chào hàng, hoặc tàng trữ các bản sao thiết kế bố trí hoặc mạch tích hợp bán dẫn.
Nhập khẩu bản sao thiết kế bố trí hoặc mạch tích hợp bán dẫn sản xuất theo thiết kế bảo hộ."
Chủ sở hữu đối tượng sở hữu công nghiệp có quyền ngăn cấm người khác sử dụng đối tượng sở hữu công nghiệp trong những trường hợp nào?,Chủ sở hữu đối tượng sở hữu công nghiệp có quyền ngừng việc sử dụng của người khác trong trường hợp nào?,Những trường hợp nào chủ sở hữu đối tượng sở hữu công nghiệp không thể ngăn cấm việc sử dụng của người khác?,Quyền ngăn cấm sử dụng đối tượng sở hữu công nghiệp của chủ sở hữu được quy định trong những tình huống nào?,125,9,"Chủ sở hữu đối tượng sở hữu công nghiệp và tổ chức, cá nhân được trao quyền sử dụng hoặc quyền quản lý chỉ dẫn địa lý có quyền ngăn cấm người khác sử dụng đối tượng sở hữu công nghiệp nếu việc sử dụng đó không thuộc các trường hợp quy định tại khoản 2 và khoản 3 của Điều này."
Trong những trường hợp nào chủ sở hữu đối tượng sở hữu công nghiệp không thể ngăn cấm người khác sử dụng?,Chủ sở hữu đối tượng sở hữu công nghiệp không thể ngăn cấm người khác sử dụng trong các trường hợp nào?,Các trường hợp không cho phép chủ sở hữu ngăn cấm việc sử dụng đối tượng sở hữu công nghiệp là gì?,Những trường hợp nào chủ sở hữu không có quyền ngăn cấm người khác sử dụng đối tượng sở hữu công nghiệp?,125,9,"Chủ sở hữu đối tượng sở hữu công nghiệp và tổ chức, cá nhân được trao quyền sử dụng hoặc quyền quản lý chỉ dẫn địa lý không có quyền cấm người khác thực hiện các hành vi sau:

Sử dụng sáng chế, kiểu dáng công nghiệp, thiết kế bố trí phục vụ nhu cầu cá nhân hoặc mục đích phi thương mại, nghiên cứu, giảng dạy, thử nghiệm, sản xuất thử, thu thập thông tin để xin phép sản xuất, nhập khẩu.
Lưu thông, nhập khẩu, khai thác công dụng của sản phẩm hợp pháp trên thị trường, bao gồm thị trường quốc tế.
Sử dụng sáng chế, kiểu dáng công nghiệp, thiết kế bố trí cho hoạt động của phương tiện vận tải nước ngoài qua Việt Nam.
Sử dụng sáng chế do người có quyền sử dụng trước thực hiện.
Sử dụng sáng chế do cơ quan nhà nước có thẩm quyền cho phép.
Sử dụng thiết kế bố trí mà không biết hoặc không có nghĩa vụ biết là đã được bảo hộ.
Sử dụng nhãn hiệu trùng hoặc tương tự với chỉ dẫn địa lý nếu nhãn hiệu đã được bảo vệ hợp pháp trước ngày nộp đơn chỉ dẫn địa lý.
Sử dụng trung thực tên người, dấu hiệu mô tả các đặc tính hàng hoá, dịch vụ."
"Các hành vi nào bị coi là xâm phạm quyền của chủ sở hữu sáng chế, kiểu dáng công nghiệp, thiết kế bố trí?","Những hành vi nào được xem là vi phạm quyền sở hữu đối với sáng chế, kiểu dáng công nghiệp, thiết kế bố trí?","Xâm phạm quyền đối với sáng chế, kiểu dáng công nghiệp, thiết kế bố trí bao gồm những hành vi nào?","Các hành vi bị coi là vi phạm quyền sở hữu đối với sáng chế, kiểu dáng công nghiệp, thiết kế bố trí là gì?",126,9,"Các hành vi sau đây bị coi là xâm phạm quyền của chủ sở hữu sáng chế, kiểu dáng công nghiệp, thiết kế bố trí:

Sử dụng sáng chế, kiểu dáng công nghiệp, thiết kế bố trí mà không có sự cho phép của chủ sở hữu, trong thời hạn hiệu lực của văn bằng bảo hộ, hoặc sử dụng kiểu dáng công nghiệp không khác biệt đáng kể với kiểu dáng đã được bảo hộ, hoặc sử dụng bất kỳ phần nào có tính nguyên gốc của thiết kế bố trí đó.
Sử dụng sáng chế, kiểu dáng công nghiệp, thiết kế bố trí mà không trả tiền đền bù theo quy định về quyền tạm thời tại Điều 131 của Luật này."
