Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Hình phạt tịch thu tài sản được áp dụng đối với những loại tội phạm nào theo quy định của Bộ luật Hình sự?,Những tội danh nào theo Bộ luật Hình sự có thể bị áp dụng hình phạt tịch thu tài sản?,"Theo quy định của pháp luật, tịch thu tài sản được áp dụng cho các loại tội phạm nào?",Hình phạt tịch thu tài sản được áp dụng trong trường hợp phạm tội nào?,45,6,"Hình phạt tịch thu tài sản được áp dụng đối với người bị kết án về tội phạm nghiêm trọng, tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng xâm phạm an ninh quốc gia, tội phạm về ma túy, tham nhũng hoặc các tội phạm khác do Bộ luật Hình sự quy định."
Các biện pháp tư pháp nào có thể được áp dụng đối với người phạm tội theo quy định của Bộ luật Hình sự?,Bộ luật Hình sự quy định những biện pháp tư pháp nào đối với người phạm tội?,Người phạm tội có thể bị áp dụng những biện pháp tư pháp nào theo pháp luật?,Có những biện pháp tư pháp nào được áp dụng đối với người phạm tội?,46,7,"Các biện pháp tư pháp đối với người phạm tội bao gồm: tịch thu vật, tiền trực tiếp liên quan đến tội phạm; trả lại tài sản, sửa chữa hoặc bồi thường thiệt hại, buộc công khai xin lỗi; và bắt buộc chữa bệnh."
Pháp nhân thương mại phạm tội có thể bị áp dụng những biện pháp tư pháp nào?,Các biện pháp tư pháp nào có thể được áp dụng đối với pháp nhân thương mại khi phạm tội?,Pháp luật quy định những biện pháp tư pháp nào dành cho pháp nhân thương mại khi phạm tội?,Pháp nhân thương mại bị xử lý như thế nào theo các biện pháp tư pháp khi vi phạm pháp luật?,46,7,"Pháp nhân thương mại phạm tội có thể bị áp dụng các biện pháp tư pháp như: tịch thu vật, tiền trực tiếp liên quan đến tội phạm; trả lại tài sản, sửa chữa hoặc bồi thường thiệt hại, buộc công khai xin lỗi; khôi phục lại tình trạng ban đầu; và thực hiện một số biện pháp nhằm khắc phục, ngăn chặn hậu quả tiếp tục xảy ra."
"Những trường hợp nào bị tịch thu vật, tiền trực tiếp liên quan đến tội phạm?","Khi nào vật, tiền liên quan đến tội phạm bị tịch thu theo quy định của pháp luật?","Những trường hợp nào bị áp dụng biện pháp tịch thu vật, tiền do liên quan đến hành vi phạm tội?","Pháp luật quy định ra sao về việc tịch thu vật, tiền liên quan trực tiếp đến tội phạm?",47,7,"Việc tịch thu vật, tiền sung vào ngân sách nhà nước hoặc tịch thu tiêu hủy được áp dụng đối với: công cụ, phương tiện dùng vào việc phạm tội; vật hoặc tiền do phạm tội mà có hoặc do mua bán, đổi chác mà có; khoản thu lợi bất chính từ việc phạm tội; và vật thuộc loại Nhà nước cấm lưu hành."
Người phạm tội có nghĩa vụ gì để khắc phục hậu quả do hành vi phạm tội gây ra?,Người phạm tội phải làm gì để bù đắp thiệt hại do hành vi phạm tội gây ra?,Những trách nhiệm của người phạm tội trong việc khắc phục hậu quả là gì?,"Sau khi phạm tội, người vi phạm cần thực hiện những biện pháp nào để đền bù thiệt hại?",48,7,"Người phạm tội phải trả lại tài sản đã chiếm đoạt, sửa chữa hoặc bồi thường thiệt hại vật chất. Nếu gây thiệt hại về tinh thần, họ còn phải bồi thường vật chất và công khai xin lỗi người bị hại."
Trong những trường hợp nào một người bị bắt buộc chữa bệnh theo quy định của Bộ luật Hình sự?,Ai có thể bị áp dụng biện pháp bắt buộc chữa bệnh theo quy định của pháp luật?,Khi nào một người phạm tội được đưa vào cơ sở điều trị chuyên khoa để bắt buộc chữa bệnh?,Những điều kiện nào cần có để Viện kiểm sát hoặc Tòa án ra quyết định bắt buộc chữa bệnh?,49,7,"Người bị bắt buộc chữa bệnh là người thực hiện hành vi nguy hiểm khi mắc bệnh quy định tại Điều 21 Bộ luật Hình sự, người mất khả năng nhận thức trước khi bị kết án, hoặc người đang chấp hành án tù nhưng mắc bệnh làm mất khả năng nhận thức hoặc điều khiển hành vi. Việc bắt buộc chữa bệnh dựa trên kết luận giám định pháp y, giám định pháp y tâm thần, và thời gian chữa bệnh được trừ vào thời hạn chấp hành hình phạt tù."
Tòa án dựa vào những yếu tố nào để quyết định hình phạt đối với người phạm tội?,Những tiêu chí nào được xem xét khi Tòa án quyết định hình phạt cho người phạm tội?,Các yếu tố nào ảnh hưởng đến mức hình phạt mà Tòa án đưa ra?,"Khi xét xử, Tòa án căn cứ vào điều gì để xác định hình phạt cho bị cáo?",50,8,"Tòa án quyết định hình phạt dựa trên quy định của Bộ luật Hình sự, tính chất và mức độ nguy hiểm của hành vi phạm tội, nhân thân người phạm tội, các tình tiết tăng nặng hoặc giảm nhẹ trách nhiệm hình sự. Khi áp dụng hình phạt tiền, Tòa án còn xét đến tình hình tài sản và khả năng thi hành án của người phạm tội."
Những tình tiết nào có thể giúp giảm nhẹ trách nhiệm hình sự cho người phạm tội?,Các yếu tố nào có thể làm giảm nhẹ hình phạt của một bị cáo?,Những trường hợp nào được xem xét để giảm nhẹ trách nhiệm hình sự?,Khi nào một người phạm tội có thể được hưởng tình tiết giảm nhẹ?,51,8,"Các tình tiết giảm nhẹ trách nhiệm hình sự bao gồm: tự nguyện khắc phục hậu quả, phạm tội trong hoàn cảnh khó khăn không do mình gây ra, lần đầu phạm tội và thuộc trường hợp ít nghiêm trọng, bị kích động tinh thần do hành vi trái pháp luật của nạn nhân, tự thú, thành khẩn khai báo, giúp đỡ cơ quan điều tra, lập công chuộc tội, và các trường hợp đặc biệt như phụ nữ có thai, người cao tuổi, người khuyết tật hoặc có công với cách mạng."
Những tình tiết nào có thể làm tăng nặng trách nhiệm hình sự của người phạm tội?,Những yếu tố nào khiến mức hình phạt của một người phạm tội trở nên nghiêm khắc hơn?,Khi nào một người bị xét xử với tình tiết tăng nặng trách nhiệm hình sự?,Những trường hợp nào khiến bị cáo bị áp dụng mức phạt nghiêm trọng hơn?,52,8,"Các tình tiết tăng nặng trách nhiệm hình sự bao gồm: phạm tội có tổ chức, có tính chất chuyên nghiệp, tái phạm nguy hiểm, lợi dụng chức vụ quyền hạn, phạm tội đối với người yếu thế hoặc trong hoàn cảnh đặc biệt (thiên tai, dịch bệnh), dùng thủ đoạn xảo quyệt hoặc tàn ác, phạm tội nhiều lần, xúi giục người dưới 18 tuổi phạm tội, hoặc có hành động che giấu tội phạm."
Tái phạm và tái phạm nguy hiểm được xác định như thế nào theo luật hình sự?,Khi nào một người bị coi là tái phạm hoặc tái phạm nguy hiểm?,Điều kiện nào để xác định một hành vi phạm tội là tái phạm hoặc tái phạm nguy hiểm?,Sự khác biệt giữa tái phạm và tái phạm nguy hiểm là gì?,53,8,"Tái phạm xảy ra khi một người đã bị kết án, chưa được xóa án tích mà lại tiếp tục phạm tội do cố ý hoặc phạm tội rất nghiêm trọng, đặc biệt nghiêm trọng do vô ý. Tái phạm nguy hiểm là trường hợp đã từng phạm tội rất nghiêm trọng hoặc đặc biệt nghiêm trọng do cố ý mà tiếp tục tái phạm khi chưa được xóa án tích, hoặc đã tái phạm một lần và tiếp tục phạm tội do cố ý."
Khi nào Tòa án có thể quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng?,"Trong những trường hợp nào, Tòa án được giảm hình phạt xuống dưới mức tối thiểu của khung hình phạt?",Điều kiện nào cho phép Tòa án áp dụng hình phạt dưới mức thấp nhất của khung hình phạt?,Tòa án có thể giảm hình phạt dưới khung tối thiểu trong hoàn cảnh nào?,54,8,"Tòa án có thể quyết định hình phạt dưới mức thấp nhất của khung hình phạt nếu người phạm tội có ít nhất hai tình tiết giảm nhẹ theo Điều 51 hoặc là người giúp sức với vai trò không đáng kể trong vụ án đồng phạm. Nếu điều luật chỉ có một khung hình phạt hoặc khung hình phạt nhẹ nhất, Tòa án có thể chuyển sang hình phạt khác thuộc loại nhẹ hơn."
Tòa án quyết định hình phạt như thế nào khi một người phạm nhiều tội?,Nguyên tắc tổng hợp hình phạt khi xét xử một người phạm nhiều tội là gì?,Tòa án áp dụng hình phạt như thế nào đối với trường hợp một người bị xét xử cùng lúc vì nhiều tội danh?,Cách tính hình phạt khi một người bị kết án nhiều tội trong cùng một phiên tòa được quy định ra sao?,55,8,"Khi xét xử một người phạm nhiều tội, Tòa án quyết định hình phạt cho từng tội rồi tổng hợp hình phạt theo nguyên tắc: nếu các hình phạt là cùng loại (cải tạo không giam giữ hoặc tù có thời hạn), chúng sẽ được cộng lại nhưng không vượt quá mức tối đa theo luật định. Nếu có nhiều loại hình phạt, chúng có thể được chuyển đổi hoặc áp dụng riêng lẻ theo quy định. Hình phạt bổ sung được tổng hợp theo loại hình phạt chung hoặc phải chấp hành tất cả nếu khác loại."
Tòa án tổng hợp hình phạt của nhiều bản án như thế nào?,Nguyên tắc tổng hợp hình phạt khi một người phải chấp hành nhiều bản án là gì?,"Khi một người đang chấp hành án mà bị xét xử thêm tội khác, hình phạt được tổng hợp ra sao?",Cách tính thời gian chấp hành án khi một người bị kết án nhiều lần được quy định như thế nào?,56,8,"Tòa án tổng hợp hình phạt của nhiều bản án theo nguyên tắc: nếu một người phạm tội trước khi có bản án đầu tiên, hình phạt mới sẽ được quyết định rồi tổng hợp với bản án trước, trừ đi thời gian đã chấp hành. Nếu phạm tội mới trong thời gian chấp hành án, hình phạt mới sẽ được cộng với phần án chưa chấp hành. Khi có nhiều bản án chưa được tổng hợp, Chánh án Tòa án có thẩm quyền sẽ ra quyết định tổng hợp theo quy định."
Tòa án quyết định hình phạt như thế nào trong trường hợp chuẩn bị phạm tội hoặc phạm tội chưa đạt?,Hình phạt áp dụng đối với hành vi chuẩn bị phạm tội được quy định ra sao?,Nguyên tắc xử lý khi một người phạm tội nhưng chưa thực hiện được đến cùng là gì?,Giới hạn hình phạt trong trường hợp phạm tội chưa đạt được quy định như thế nào?,57,8,"Hình phạt đối với hành vi chuẩn bị phạm tội và phạm tội chưa đạt được quyết định dựa trên mức độ nguy hiểm của hành vi và lý do không thực hiện được tội phạm đến cùng. Nếu là chuẩn bị phạm tội, hình phạt nằm trong khung hình phạt quy định. Nếu phạm tội chưa đạt, mức phạt không quá 20 năm với tội có khung hình phạt cao nhất là tù chung thân hoặc tử hình, và không quá ba phần tư mức phạt tù quy định nếu là tù có thời hạn."
Tòa án quyết định hình phạt như thế nào trong trường hợp đồng phạm?,Nguyên tắc xử lý hình phạt đối với những người đồng phạm là gì?,Tòa án xem xét những yếu tố nào khi quyết định hình phạt đối với từng người trong vụ án đồng phạm?,Các tình tiết giảm nhẹ hoặc tăng nặng trong vụ án đồng phạm được áp dụng như thế nào?,58,8,"Tòa án quyết định hình phạt đối với từng người đồng phạm dựa trên vai trò, tính chất và mức độ tham gia phạm tội của họ. Các tình tiết giảm nhẹ, tăng nặng hoặc loại trừ trách nhiệm hình sự chỉ áp dụng riêng cho từng cá nhân, không ảnh hưởng đến những người đồng phạm khác."
Khi nào người phạm tội có thể được miễn hình phạt?,Những điều kiện nào để một người phạm tội được miễn hình phạt?,Miễn hình phạt khác gì so với miễn trách nhiệm hình sự?,Trường hợp nào người phạm tội được hưởng khoan hồng đặc biệt mà vẫn chịu trách nhiệm hình sự?,59,8,"Người phạm tội có thể được miễn hình phạt nếu thuộc trường hợp có ít nhất hai tình tiết giảm nhẹ theo Điều 54 và đáng được khoan hồng đặc biệt, nhưng hành vi vẫn chưa đủ điều kiện để được miễn trách nhiệm hình sự."
Thời hiệu thi hành bản án hình sự là gì?,Thời hiệu thi hành bản án hình sự được hiểu như thế nào?,Khái niệm thời hiệu thi hành bản án hình sự là gì?,Bộ luật Hình sự quy định như thế nào về thời hiệu thi hành bản án?,60,9,"Thời hiệu thi hành bản án hình sự là khoảng thời gian do Bộ luật Hình sự quy định, sau khi hết thời gian này, người bị kết án hoặc pháp nhân thương mại bị kết án không phải chấp hành bản án đã tuyên."
Thời hiệu thi hành bản án hình sự có bị tính lại trong trường hợp nào?,Khi nào thời hiệu thi hành bản án hình sự được tính lại từ đầu?,Những trường hợp nào khiến thời hiệu thi hành bản án bị thay đổi?,Có điều kiện nào khiến thời hiệu thi hành bản án hình sự không được giữ nguyên không?,60,9,"Thời hiệu thi hành bản án hình sự sẽ bị tính lại trong hai trường hợp:
- Nếu trong thời hạn quy định, người bị kết án hoặc pháp nhân thương mại bị kết án tiếp tục thực hiện hành vi phạm tội mới, thời hiệu sẽ tính lại từ ngày thực hiện hành vi phạm tội mới.
- Nếu người bị kết án cố tình trốn tránh và đã có quyết định truy nã, thời hiệu sẽ tính lại từ ngày người đó ra trình diện hoặc bị bắt giữ."
Những tội danh nào không được áp dụng thời hiệu thi hành bản án?,Có những tội nào không được áp dụng thời hiệu thi hành bản án theo quy định của pháp luật?,"Theo Bộ luật Hình sự, thời hiệu thi hành bản án không áp dụng cho những tội nào?",Luật hình sự quy định những trường hợp nào không được hưởng thời hiệu thi hành bản án?,61,9,"Theo Điều 61 Bộ luật Hình sự, thời hiệu thi hành bản án không áp dụng đối với các tội danh thuộc Chương XIII (các tội xâm phạm an ninh quốc gia) và Chương XXVI (các tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh)."
Người bị kết án được miễn chấp hành hình phạt trong những trường hợp nào?,Khi nào một người bị kết án có thể được miễn chấp hành hình phạt?,Những điều kiện nào có thể giúp một người bị kết án không phải chấp hành hình phạt?,"Theo luật, trường hợp nào được xem xét miễn chấp hành hình phạt?",62,9,"Người bị kết án có thể được miễn chấp hành hình phạt trong các trường hợp sau:
- Được đặc xá hoặc đại xá.
- Bị kết án cải tạo không giam giữ hoặc tù đến 03 năm nhưng đã lập công, mắc bệnh hiểm nghèo hoặc có hoàn cảnh gia đình đặc biệt khó khăn và không còn nguy hiểm cho xã hội.
- Bị kết án tù trên 03 năm nhưng đã lập công lớn hoặc mắc bệnh hiểm nghèo và không còn nguy hiểm cho xã hội.
- Đã được tạm đình chỉ chấp hành hình phạt tù đến 03 năm và đáp ứng một số điều kiện đặc biệt.
- Đã chấp hành một phần hình phạt tiền nhưng gặp hoàn cảnh kinh tế đặc biệt khó khăn kéo dài hoặc lập công lớn.
- Bị phạt cấm cư trú hoặc quản chế nhưng đã chấp hành được một nửa thời hạn và có cải tạo tốt."
Người bị kết án có thể được giảm mức hình phạt đã tuyên trong trường hợp nào?,Khi nào một người bị kết án có thể được giảm hình phạt?,Điều kiện để một người được giảm mức hình phạt đã tuyên là gì?,Một người bị kết án phải đáp ứng yêu cầu nào để được xem xét giảm án?,63,9,"Người bị kết án có thể được giảm mức hình phạt nếu đã chấp hành hình phạt một thời gian nhất định, có nhiều tiến bộ và đã bồi thường một phần nghĩa vụ dân sự. Việc giảm án do Tòa án quyết định theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền."
Một người có thể được giảm án nhiều lần không?,Có giới hạn số lần giảm án đối với người bị kết án không?,Người bị kết án có thể được xét giảm án nhiều lần không?,Luật có quy định về số lần tối đa mà một người có thể được giảm án không?,63,9,"Người bị kết án có thể được giảm án nhiều lần, nhưng phải bảo đảm chấp hành ít nhất một phần hai mức hình phạt đã tuyên. Đối với người bị kết án tù chung thân, lần đầu có thể được giảm xuống 30 năm tù và dù được giảm nhiều lần, thời gian thực tế chấp hành hình phạt phải đảm bảo ít nhất 20 năm."
Những trường hợp nào được xem là đặc biệt để có thể giảm thời hạn chấp hành hình phạt?,Điều kiện nào được coi là đặc biệt để một người bị kết án được giảm thời hạn chấp hành hình phạt?,"Trong những tình huống nào, Tòa án có thể giảm án sớm hơn hoặc với mức cao hơn so với quy định chung?",Khi nào một người bị kết án có thể được xem xét giảm án nhanh hơn hoặc nhiều hơn bình thường?,64,9,"Những trường hợp đặc biệt để giảm thời hạn chấp hành hình phạt bao gồm:
- Người bị kết án đã lập công;
- Người bị kết án đã quá già yếu;
- Người bị kết án mắc bệnh hiểm nghèo.
Tòa án có thể xét giảm án sớm hơn hoặc với mức cao hơn so với thời gian và mức quy định tại Điều 63 của Bộ luật Hình sự."
Án treo được áp dụng trong những trường hợp nào?,Khi nào một người phạm tội có thể được hưởng án treo?,Điều kiện để một bị cáo được xử án treo là gì?,"Trong những trường hợp nào, Tòa án có thể cho phép người phạm tội không phải chấp hành hình phạt tù?",65,9,"Án treo được áp dụng khi người phạm tội bị xử phạt tù không quá 03 năm, có nhân thân tốt và có tình tiết giảm nhẹ. Nếu xét thấy không cần thiết phải buộc người đó chấp hành hình phạt tù, Tòa án có thể cho hưởng án treo và ấn định thời gian thử thách từ 01 năm đến 05 năm."
Người hưởng án treo có thể bị buộc chấp hành hình phạt tù trong những trường hợp nào?,Khi nào một người đang hưởng án treo có thể phải chấp hành án tù?,Những hành vi nào có thể khiến người được hưởng án treo phải đi tù?,Người hưởng án treo có thể bị hủy bỏ án treo không?,65,9,"Người hưởng án treo có thể bị buộc chấp hành hình phạt tù nếu trong thời gian thử thách họ cố ý vi phạm nghĩa vụ theo quy định của Luật thi hành án hình sự 02 lần trở lên. Ngoài ra, nếu người đó thực hiện hành vi phạm tội mới trong thời gian thử thách, Tòa án sẽ buộc họ chấp hành cả hình phạt của bản án trước và tổng hợp với hình phạt của bản án mới."
Những điều kiện nào để được tha tù trước thời hạn?,Một phạm nhân cần đáp ứng những tiêu chí nào để được tha tù trước thời hạn?,Khi nào một người đang chấp hành án phạt tù có thể được tha tù sớm?,Điều kiện cần thiết để một tù nhân được hưởng chính sách tha tù trước thời hạn là gì?,66,9,"Người đang chấp hành án phạt tù có thể được tha tù trước thời hạn khi đáp ứng đủ các điều kiện sau:
- Phạm tội lần đầu.
- Có nhiều tiến bộ, ý thức cải tạo tốt.
- Đã được giảm thời hạn chấp hành hình phạt tù (nếu phạm tội nghiêm trọng trở lên).
- Có nơi cư trú rõ ràng.
- Đã chấp hành xong hình phạt bổ sung (nếu có), như nộp phạt tiền, án phí và bồi thường dân sự.
- Đã chấp hành ít nhất một nửa mức án tù có thời hạn hoặc ít nhất 15 năm với tù chung thân được giảm xuống tù có thời hạn.
- Trường hợp đặc biệt (thương binh, bệnh binh, người có công, người đủ 70 tuổi trở lên, người khuyết tật nặng, phụ nữ nuôi con dưới 36 tháng tuổi), thời gian tối thiểu chỉ cần một phần ba hình phạt tù có thời hạn hoặc 12 năm đối với tù chung thân đã được giảm xuống tù có thời hạn.
- Không thuộc nhóm tội phạm không được xét tha tù trước thời hạn."
Ai có quyền quyết định tha tù trước thời hạn có điều kiện?,Cơ quan nào có thẩm quyền xem xét và quyết định tha tù trước thời hạn?,Quy trình tha tù trước thời hạn có điều kiện do ai thực hiện?,Tòa án có vai trò gì trong việc xét tha tù trước thời hạn?,66,9,"Cơ quan thi hành án hình sự có thẩm quyền sẽ đề nghị xem xét tha tù trước thời hạn. Sau đó, Tòa án sẽ quyết định có chấp thuận đề nghị này hay không. Nếu được tha tù trước thời hạn, người đó phải thực hiện các nghĩa vụ trong thời gian thử thách, với thời gian thử thách bằng thời gian còn lại của hình phạt tù."
Khi nào một người bị xử phạt tù có thể được hoãn chấp hành hình phạt?,"Trong những trường hợp nào, một người bị kết án tù có thể trì hoãn việc thi hành án?",Những điều kiện nào cho phép một người bị xử phạt tù được hoãn chấp hành án?,Người bị phạt tù có thể được tạm hoãn thi hành án trong trường hợp nào theo quy định của pháp luật?,67,9,"Một người bị xử phạt tù có thể được hoãn chấp hành hình phạt nếu thuộc một trong các trường hợp sau: bị bệnh nặng, phụ nữ có thai hoặc đang nuôi con dưới 36 tháng tuổi, là lao động duy nhất trong gia đình gặp khó khăn đặc biệt (trừ một số tội nghiêm trọng), hoặc bị kết án về tội ít nghiêm trọng do nhu cầu công vụ."
Những ai có thể được tạm đình chỉ chấp hành hình phạt tù?,Khi nào một phạm nhân có thể được tạm đình chỉ thi hành án phạt tù?,Những trường hợp nào đủ điều kiện để được hoãn thi hành án phạt tù tạm thời?,Ai có thể xin tạm đình chỉ chấp hành án tù theo quy định của pháp luật?,68,9,"Người đang chấp hành hình phạt tù có thể được tạm đình chỉ nếu thuộc một trong các trường hợp quy định tại khoản 1 Điều 67 của Bộ luật Hình sự. Cụ thể, các trường hợp này thường bao gồm:
- Người mắc bệnh nặng, cần điều trị đặc biệt.
- Phụ nữ có thai hoặc đang nuôi con dưới 36 tháng tuổi.
- Người thân thích duy nhất trong gia đình qua đời hoặc cần chăm sóc người thân không có ai thay thế.
Các trường hợp đặc biệt khác do cơ quan có thẩm quyền xem xét."
Xóa án tích là gì?,Khi nào một người bị kết án được xem như chưa từng phạm tội?,Xóa án tích nghĩa là gì trong luật hình sự?,Một người bị kết án có thể làm gì để được coi như chưa có tiền án?,69,10,"Xóa án tích là việc ghi nhận một người từng bị kết án không còn bị coi là có tiền án. Sau khi được xóa án tích, người đó được xem như chưa bị kết án, không bị hạn chế quyền lợi như một người có tiền án và có thể sinh hoạt, làm việc bình thường theo quy định pháp luật.
Theo Điều 69 Bộ luật Hình sự, người bị kết án sẽ được xóa án tích theo các điều khoản từ Điều 70 đến Điều 73 tùy vào từng trường hợp cụ thể."
Những ai không bị coi là có án tích?,Người nào bị kết án nhưng không bị tính là có tiền án?,Trường hợp nào không bị xem là có án tích sau khi bị kết án?,Khi nào một người bị kết án không bị ảnh hưởng bởi án tích?,69,10,"Theo khoản 2 Điều 69 Bộ luật Hình sự, các trường hợp không bị coi là có án tích bao gồm:
- Người bị kết án do lỗi vô ý về tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng.
- Người được miễn hình phạt theo bản án của Tòa án.
- Những người này sẽ không bị hạn chế quyền lợi như người có án tích và không cần làm thủ tục xóa án tích."
Khi nào một người bị kết án đương nhiên được xóa án tích?,Một người bị kết án được xóa án tích tự động trong trường hợp nào?,"Theo quy định của pháp luật, khi nào án tích của một người bị kết án được xóa mà không cần làm thủ tục?",Điều kiện để một người bị kết án được xóa án tích mà không cần xét duyệt là gì?,70,10,"Một người bị kết án được đương nhiên xóa án tích nếu họ không phạm tội mới trong thời hạn quy định sau khi chấp hành xong hình phạt chính, hình phạt bổ sung, hoặc hết thời hiệu thi hành bản án. Thời hạn này dao động từ 1 đến 5 năm tùy theo mức độ hình phạt đã chấp hành."
Người bị kết án phải chờ bao lâu để được Tòa án xem xét xóa án tích?,"Sau bao lâu kể từ khi chấp hành xong hình phạt, một người bị kết án có thể xin xóa án tích?",Thời gian chờ để Tòa án ra quyết định xóa án tích cho một người bị kết án là bao lâu?,"Bao nhiêu năm sau khi mãn hạn tù, một người có thể được xem xét xóa án tích theo quy định của pháp luật?",71,10,"Thời gian chờ để được Tòa án quyết định xóa án tích phụ thuộc vào mức án mà người bị kết án đã chấp hành:
- 3 năm đối với các trường hợp bị phạt cảnh cáo, cải tạo không giam giữ hoặc phạt tù đến 5 năm.
- 5 năm đối với các trường hợp bị phạt tù từ trên 5 năm đến 15 năm.
- 7 năm đối với các trường hợp bị phạt tù trên 15 năm, tù chung thân hoặc tử hình nhưng đã được giảm án.
Nếu người bị kết án vẫn đang chịu hình phạt bổ sung như quản chế, cấm cư trú hoặc tước một số quyền công dân, thì thời gian xóa án tích sẽ chỉ bắt đầu sau khi hoàn thành xong các hình phạt bổ sung đó."
Khi nào một người bị kết án có thể được xóa án tích theo trường hợp đặc biệt?,"Trong điều kiện nào, một người bị kết án có thể được xóa án tích theo quy định tại Điều 72?",Những trường hợp nào được Tòa án xem xét xóa án tích sớm hơn quy định thông thường?,Một người bị kết án cần đáp ứng điều kiện gì để được xóa án tích trong trường hợp đặc biệt?,72,10,"Người bị kết án có thể được xóa án tích theo trường hợp đặc biệt nếu có biểu hiện tiến bộ rõ rệt và đã lập công. Việc xóa án tích sẽ do Tòa án quyết định khi có đề nghị từ cơ quan, tổ chức nơi người đó công tác hoặc chính quyền địa phương nơi họ cư trú. Ngoài ra, người đó phải chấp hành ít nhất một phần ba thời gian theo quy định tại khoản 2 Điều 70 và khoản 2 Điều 71 của Bộ luật Hình sự."
Người bị kết án với nhiều tội khác nhau thì thời hạn xóa án tích được tính như thế nào?,"Khi một người bị kết án với nhiều tội, thời gian xóa án tích được xác định theo nguyên tắc nào?","Nếu một người bị kết án có tội thuộc diện đương nhiên xóa án tích và tội cần quyết định của Tòa án, thời hạn xóa án tích sẽ được tính ra sao?","Trong trường hợp phạm nhiều tội, thời hạn xóa án tích được quyết định như thế nào?",73,10,"Theo khoản 3 Điều 73, nếu một người bị kết án với nhiều tội, trong đó có tội thuộc diện đương nhiên được xóa án tích (Điều 70) và tội thuộc diện xóa án tích theo quyết định của Tòa án (Điều 71), thì Tòa án sẽ áp dụng thời hạn quy định tại Điều 71 để quyết định việc xóa án tích. Nghĩa là người đó phải tuân theo thời gian lâu hơn để đủ điều kiện xóa án tích."
Pháp nhân thương mại phạm tội sẽ chịu trách nhiệm hình sự theo quy định nào?,"Khi một pháp nhân thương mại phạm tội, trách nhiệm hình sự của họ được xác định theo quy định nào?",Bộ luật Hình sự quy định trách nhiệm hình sự đối với pháp nhân thương mại phạm tội ra sao?,"Khi pháp nhân thương mại vi phạm pháp luật hình sự, những quy định nào sẽ được áp dụng?",74,11,"Theo Điều 74 Bộ luật Hình sự, pháp nhân thương mại phạm tội phải chịu trách nhiệm hình sự theo quy định tại Chương này. Ngoài ra, các quy định khác trong Phần thứ nhất của Bộ luật Hình sự cũng có thể được áp dụng, miễn là không trái với các quy định trong Chương này."
Pháp nhân thương mại phải đáp ứng những điều kiện nào để chịu trách nhiệm hình sự?,Những điều kiện nào khiến một pháp nhân thương mại phải chịu trách nhiệm hình sự?,Một pháp nhân thương mại bị truy cứu trách nhiệm hình sự khi nào?,Khi nào pháp nhân thương mại phải chịu trách nhiệm hình sự theo quy định của Bộ luật Hình sự?,75,11,"Theo Điều 75 Bộ luật Hình sự, pháp nhân thương mại chỉ chịu trách nhiệm hình sự khi có đủ các điều kiện sau:
- Hành vi phạm tội được thực hiện nhân danh pháp nhân thương mại.
- Hành vi phạm tội được thực hiện vì lợi ích của pháp nhân thương mại.
- Hành vi phạm tội có sự chỉ đạo, điều hành hoặc chấp thuận của pháp nhân thương mại.
Vụ việc chưa hết thời hiệu truy cứu trách nhiệm hình sự theo Điều 27 của Bộ luật này."
