Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Cha mẹ có những nghĩa vụ và quyền gì đối với con cái?,Pháp luật quy định cha mẹ phải làm gì để chăm sóc và giáo dục con?,Những trách nhiệm và quyền hạn của cha mẹ đối với con là gì?,Cha mẹ cần thực hiện những nghĩa vụ nào để đảm bảo sự phát triển toàn diện của con?,69,5,"Cha mẹ có nghĩa vụ thương yêu, tôn trọng ý kiến của con; chăm lo việc học tập, giáo dục con phát triển toàn diện về thể chất, trí tuệ và đạo đức; trông nom, nuôi dưỡng, bảo vệ quyền lợi của con; giám hộ hoặc đại diện cho con khi cần thiết; và không được phân biệt đối xử hay ép buộc con làm việc trái pháp luật."
Cha mẹ có trách nhiệm gì đối với con chưa thành niên hoặc con mất năng lực hành vi dân sự?,Pháp luật yêu cầu cha mẹ thực hiện những nghĩa vụ gì đối với con chưa thành niên?,Cha mẹ cần làm gì để bảo vệ quyền lợi của con không có khả năng tự nuôi mình?,"Khi con chưa đủ tuổi trưởng thành hoặc mất năng lực hành vi dân sự, cha mẹ có trách nhiệm ra sao?",69,5,"Cha mẹ phải trông nom, nuôi dưỡng, chăm sóc và bảo vệ quyền, lợi ích hợp pháp của con chưa thành niên hoặc con đã thành niên mất năng lực hành vi dân sự, không có khả năng lao động và không có tài sản tự nuôi mình."
Con có những quyền gì đối với cha mẹ và trong gia đình?,Pháp luật quy định con được hưởng những quyền lợi gì từ cha mẹ?,"Trẻ em có quyền gì về nhân thân, học tập và tài sản?",Con cái có những quyền nào trong việc phát triển và sống cùng gia đình?,70,5,"Con có quyền được cha mẹ thương yêu, tôn trọng, được chăm sóc về nhân thân và tài sản, có quyền học tập, phát triển lành mạnh về thể chất, trí tuệ, đạo đức và được hưởng tài sản tương xứng với công sức đóng góp vào gia đình."
Con có nghĩa vụ gì đối với cha mẹ và gia đình?,Con cái phải làm gì để thể hiện trách nhiệm với cha mẹ?,Nghĩa vụ của con trong việc duy trì truyền thống và chăm sóc cha mẹ là gì?,"Khi sống chung với cha mẹ, con phải thực hiện những nghĩa vụ nào?",70,5,"Con có bổn phận yêu quý, kính trọng, biết ơn, hiếu thảo và phụng dưỡng cha mẹ; giữ gìn danh dự, truyền thống gia đình; tham gia công việc gia đình phù hợp với lứa tuổi và đóng góp thu nhập nhằm đảm bảo đời sống chung."
"Cha mẹ có nghĩa vụ và quyền gì trong việc chăm sóc, nuôi dưỡng con?",Cha mẹ phải thực hiện những trách nhiệm gì khi chăm sóc và nuôi dạy con?,Quyền và nghĩa vụ của cha mẹ trong việc nuôi dưỡng con được quy định ra sao?,Cha mẹ có nghĩa vụ chăm sóc con trong những trường hợp nào?,71,5,"Cha mẹ có nghĩa vụ và quyền ngang nhau trong việc chăm sóc, nuôi dưỡng con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự hoặc không có khả năng lao động và không có tài sản tự nuôi mình."
"Con có nghĩa vụ gì trong việc chăm sóc, nuôi dưỡng cha mẹ?",Trách nhiệm của con đối với cha mẹ khi họ già yếu hoặc bệnh tật là gì?,Con cái phải làm gì để chăm sóc cha mẹ khi cha mẹ mất khả năng lao động?,Nghĩa vụ của các con trong gia đình khi cha mẹ cần được nuôi dưỡng ra sao?,71,5,"Con có nghĩa vụ và quyền chăm sóc, nuôi dưỡng cha mẹ, đặc biệt khi cha mẹ mất năng lực hành vi dân sự, ốm đau, già yếu, hoặc khuyết tật. Trong trường hợp gia đình có nhiều con, các con phải cùng nhau thực hiện nghĩa vụ này."
Cha mẹ có nghĩa vụ và quyền gì trong việc giáo dục con?,Pháp luật quy định cha mẹ phải làm gì để giáo dục con?,Cha mẹ cần thực hiện những trách nhiệm nào trong việc dạy dỗ con cái?,Cha mẹ có vai trò gì trong việc chăm lo và tạo điều kiện cho con học tập?,72,5,"Cha mẹ có nghĩa vụ và quyền giáo dục con, tạo điều kiện cho con học tập, sống trong môi trường gia đình đầm ấm, hòa thuận; làm gương tốt cho con và phối hợp chặt chẽ với nhà trường, cơ quan, tổ chức trong việc giáo dục con."
Cha mẹ cần làm gì để hỗ trợ con trong việc chọn nghề và tham gia các hoạt động xã hội?,"Khi con chọn nghề nghiệp, cha mẹ có quyền và nghĩa vụ gì?","Cha mẹ hỗ trợ con ra sao trong việc tham gia các hoạt động chính trị, kinh tế, văn hóa?","Trong việc định hướng nghề nghiệp cho con, cha mẹ cần lưu ý những gì?",72,5,"Cha mẹ có trách nhiệm hướng dẫn con chọn nghề, tôn trọng quyền lựa chọn nghề nghiệp, cũng như quyền tham gia các hoạt động chính trị, kinh tế, văn hóa, xã hội của con."
Ai là người đại diện theo pháp luật cho con?,Con chưa thành niên hoặc mất năng lực hành vi dân sự sẽ do ai đại diện?,Trong trường hợp nào cha mẹ là người đại diện hợp pháp cho con?,Đại diện pháp lý cho con được quy định ra sao theo luật?,73,5,"Cha mẹ là người đại diện theo pháp luật cho con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự, trừ khi con có người giám hộ hoặc người khác được chỉ định làm đại diện."
Cha hoặc mẹ có quyền thực hiện những giao dịch gì để đáp ứng nhu cầu của con?,Khi nào cha hoặc mẹ được quyền tự thực hiện giao dịch thay cho con?,Cha mẹ có thể làm gì để đáp ứng nhu cầu thiết yếu của con?,Trong trường hợp nào cha hoặc mẹ có quyền giao dịch thay con mà không cần thỏa thuận?,73,5,"Cha hoặc mẹ có quyền tự mình thực hiện giao dịch nhằm đáp ứng nhu cầu thiết yếu của con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự hoặc không có khả năng lao động và không có tài sản tự nuôi mình."
Cha mẹ có trách nhiệm gì khi con gây ra thiệt hại?,"Khi con chưa thành niên gây thiệt hại, cha mẹ có nghĩa vụ gì?",Cha mẹ cần làm gì nếu con mình gây ra tổn thất cho người khác?,Trách nhiệm bồi thường thiệt hại do con gây ra thuộc về ai?,74,5,Cha mẹ phải bồi thường thiệt hại do con chưa thành niên hoặc con đã thành niên mất năng lực hành vi dân sự gây ra theo quy định của Bộ luật dân sự.
"Con có quyền sở hữu tài sản riêng không? Nếu có, đó là những loại tài sản nào?",Pháp luật có cho phép con sở hữu tài sản riêng không?,Những loại tài sản nào được coi là tài sản riêng của con?,Con có thể sở hữu tài sản riêng từ những nguồn nào?,75,5,"Con có quyền có tài sản riêng. Tài sản riêng của con bao gồm tài sản được thừa kế riêng, được tặng cho riêng, thu nhập do lao động, hoa lợi, lợi tức từ tài sản riêng và các thu nhập hợp pháp khác. Tài sản được hình thành từ tài sản riêng cũng là tài sản riêng của con."
Con từ đủ 15 tuổi trở lên sống chung với cha mẹ có nghĩa vụ gì đối với gia đình?,"Khi từ 15 tuổi, con phải thực hiện những trách nhiệm gì trong gia đình?",Con từ 15 tuổi trở lên có nghĩa vụ đóng góp gì cho đời sống chung?,"Đối với con có thu nhập từ 15 tuổi trở lên, pháp luật yêu cầu thực hiện nghĩa vụ gì?",75,5,Con từ đủ 15 tuổi trở lên sống chung với cha mẹ phải chăm lo đời sống chung của gia đình và đóng góp vào nhu cầu thiết yếu của gia đình nếu có thu nhập.
Con từ đủ 15 tuổi trở lên có quyền quản lý tài sản riêng như thế nào?,"Khi đủ 15 tuổi, con có thể tự quản lý tài sản riêng không?",Con từ 15 tuổi trở lên được phép làm gì với tài sản riêng của mình?,Quản lý tài sản riêng của con từ 15 tuổi trở lên được quy định ra sao?,76,5,Con từ đủ 15 tuổi trở lên có thể tự mình quản lý tài sản riêng hoặc nhờ cha mẹ quản lý tài sản đó.
Ai quản lý tài sản riêng của con dưới 15 tuổi hoặc con mất năng lực hành vi dân sự?,Tài sản riêng của con dưới 15 tuổi được ai quản lý?,"Khi con mất năng lực hành vi dân sự, ai có trách nhiệm quản lý tài sản của con?","Trong trường hợp con chưa đủ tuổi hoặc không đủ năng lực, tài sản riêng của con được xử lý ra sao?",76,5,"Tài sản riêng của con dưới 15 tuổi hoặc con mất năng lực hành vi dân sự do cha mẹ quản lý. Cha mẹ có thể ủy quyền cho người khác quản lý, và tài sản đó được giao lại cho con khi con đủ 15 tuổi hoặc khi khôi phục năng lực hành vi dân sự, trừ khi có thỏa thuận khác."
Cha mẹ hoặc người giám hộ có quyền định đoạt tài sản riêng của con trong trường hợp nào?,Khi nào cha mẹ hoặc người giám hộ được quyền sử dụng tài sản riêng của con?,Cha mẹ có thể định đoạt tài sản riêng của con dưới 15 tuổi trong những trường hợp nào?,Quy định về việc cha mẹ quyết định sử dụng tài sản của con được áp dụng ra sao?,77,5,"Cha mẹ hoặc người giám hộ quản lý tài sản riêng của con dưới 15 tuổi có quyền định đoạt tài sản đó vì lợi ích của con. Nếu con từ đủ 09 tuổi trở lên, phải xem xét nguyện vọng của con trước khi quyết định."
Con từ đủ 15 tuổi đến dưới 18 tuổi có quyền định đoạt tài sản riêng như thế nào?,"Trong độ tuổi từ 15 đến dưới 18, con có thể tự quyết định tài sản riêng ra sao?",Khi nào con từ 15 đến dưới 18 tuổi cần sự đồng ý của cha mẹ để sử dụng tài sản?,Có hạn chế gì đối với quyền định đoạt tài sản của con trong độ tuổi 15 đến dưới 18 không?,77,5,"Con từ đủ 15 tuổi đến dưới 18 tuổi có quyền tự định đoạt tài sản riêng. Tuy nhiên, đối với tài sản là bất động sản, động sản có đăng ký quyền sở hữu, quyền sử dụng hoặc khi dùng tài sản để kinh doanh, phải có sự đồng ý bằng văn bản của cha mẹ hoặc người giám hộ."
"Khi nào cha nuôi, mẹ nuôi và con nuôi có quyền và nghĩa vụ như cha mẹ, con ruột?",Quan hệ giữa cha mẹ nuôi và con nuôi được xác lập từ thời điểm nào?,"Khi nào quyền và nghĩa vụ giữa cha nuôi, mẹ nuôi và con nuôi được công nhận?",Cha mẹ nuôi và con nuôi có quyền và nghĩa vụ ra sao theo quy định pháp luật?,78,5,"Cha nuôi, mẹ nuôi và con nuôi có quyền và nghĩa vụ như cha mẹ, con ruột kể từ thời điểm quan hệ nuôi con nuôi được xác lập theo quy định của Luật nuôi con nuôi. Nếu việc nuôi con nuôi bị chấm dứt theo quyết định của Tòa án, quyền và nghĩa vụ giữa các bên chấm dứt kể từ ngày quyết định có hiệu lực pháp luật."
"Sau khi chấm dứt quan hệ nuôi con nuôi, quyền và nghĩa vụ giữa cha mẹ đẻ và con được giải quyết như thế nào?","Khi việc nuôi con nuôi kết thúc, quan hệ giữa con nuôi và cha mẹ đẻ ra sao?",Quan hệ giữa cha mẹ đẻ và con đẻ có được khôi phục sau khi chấm dứt nuôi con nuôi không?,"Sau khi Tòa án chấm dứt việc nuôi con nuôi, quyền lợi của cha mẹ đẻ và con như thế nào?",78,5,"Quyền và nghĩa vụ giữa cha đẻ, mẹ đẻ và con đẻ được khôi phục kể từ thời điểm quan hệ nuôi con nuôi chấm dứt. Nếu cha mẹ đẻ không còn hoặc không đủ điều kiện nuôi con chưa thành niên, con mất năng lực hành vi dân sự, Tòa án sẽ chỉ định người giám hộ cho con theo quy định của Bộ luật dân sự."
"Cha dượng, mẹ kế có quyền và nghĩa vụ gì đối với con riêng của vợ hoặc chồng?",Cha dượng và mẹ kế cần làm gì khi sống chung với con riêng của vợ hoặc chồng?,"Nghĩa vụ của cha dượng, mẹ kế đối với con riêng được pháp luật quy định ra sao?","Khi sống chung, cha dượng, mẹ kế có trách nhiệm gì với con riêng?",79,5,"Cha dượng, mẹ kế có quyền và nghĩa vụ trông nom, nuôi dưỡng, chăm sóc, giáo dục con riêng của bên kia cùng sống chung với mình theo quy định tại các điều 69, 71 và 72 của Luật hôn nhân và gia đình."
"Con riêng có nghĩa vụ gì đối với cha dượng, mẹ kế khi sống chung?","Khi sống cùng cha dượng, mẹ kế, con riêng phải thực hiện những trách nhiệm gì?","Con riêng có quyền và nghĩa vụ như thế nào với cha dượng, mẹ kế?","Nghĩa vụ của con riêng đối với cha dượng, mẹ kế được quy định ra sao?",79,5,"Con riêng có quyền và nghĩa vụ chăm sóc, phụng dưỡng cha dượng, mẹ kế cùng sống chung với mình theo quy định tại Điều 70 và Điều 71 của Luật hôn nhân và gia đình."
"Con dâu, con rể có quyền và nghĩa vụ gì khi sống chung với cha mẹ chồng, cha mẹ vợ?","Khi sống chung, con dâu và con rể cần thực hiện những nghĩa vụ gì với cha mẹ chồng, cha mẹ vợ?","Con dâu, con rể có trách nhiệm ra sao đối với cha mẹ chồng, cha mẹ vợ?","Pháp luật quy định thế nào về mối quan hệ giữa con dâu, con rể và cha mẹ vợ, cha mẹ chồng?",80,5,"Con dâu, con rể sống chung với cha mẹ chồng, cha mẹ vợ có quyền và nghĩa vụ tôn trọng, quan tâm, chăm sóc và giúp đỡ cha mẹ chồng, cha mẹ vợ theo quy định tại các điều 69, 70, 71 và 72 của Luật hôn nhân và gia đình."
"Cha mẹ chồng, cha mẹ vợ có nghĩa vụ gì đối với con dâu, con rể khi sống chung?","Khi sống chung, cha mẹ chồng, cha mẹ vợ cần đối xử thế nào với con dâu, con rể?","Trách nhiệm của cha mẹ vợ, cha mẹ chồng đối với con dâu, con rể được quy định ra sao?","Pháp luật quy định cha mẹ vợ, cha mẹ chồng phải thực hiện những nghĩa vụ gì với con dâu, con rể?",80,5,"Cha mẹ chồng, cha mẹ vợ có quyền và nghĩa vụ tôn trọng, quan tâm, chăm sóc và giúp đỡ con dâu, con rể khi sống chung theo quy định tại các điều 69, 70, 71 và 72 của Luật hôn nhân và gia đình."
"Sau khi ly hôn, cha mẹ có những quyền và nghĩa vụ gì đối với con?","Khi cha mẹ ly hôn, trách nhiệm đối với con được pháp luật quy định như thế nào?",Cha mẹ còn nghĩa vụ gì với con sau khi chấm dứt quan hệ hôn nhân?,"Sau khi ly hôn, cha mẹ có quyền nuôi dưỡng và giáo dục con không?",81,5,"Sau khi ly hôn, cha mẹ vẫn có quyền và nghĩa vụ trông nom, chăm sóc, nuôi dưỡng và giáo dục con chưa thành niên, con đã thành niên mất năng lực hành vi dân sự hoặc không có khả năng lao động và không có tài sản tự nuôi mình theo quy định của pháp luật."
Việc quyết định ai là người trực tiếp nuôi con sau ly hôn được thực hiện như thế nào?,"Sau khi ly hôn, cha mẹ quyết định ai nuôi con theo cách nào?","Nếu cha mẹ không thỏa thuận được về quyền nuôi con, ai là người quyết định?",Tòa án căn cứ vào những yếu tố nào để quyết định người nuôi con sau ly hôn?,81,5,"Sau khi ly hôn, vợ chồng thỏa thuận về người trực tiếp nuôi con và các quyền, nghĩa vụ liên quan. Nếu không thỏa thuận được, Tòa án sẽ quyết định giao con cho một bên căn cứ vào quyền lợi về mọi mặt của con. Đối với con từ đủ 07 tuổi trở lên, Tòa án phải xem xét nguyện vọng của con."
"Cha, mẹ không trực tiếp nuôi con sau ly hôn có những nghĩa vụ gì?",Người không nuôi con sau ly hôn cần thực hiện những trách nhiệm gì?,"Sau khi ly hôn, cha hoặc mẹ không trực tiếp nuôi con phải làm gì để đảm bảo quyền lợi cho con?",Nghĩa vụ của cha mẹ không nuôi con sau ly hôn được quy định ra sao?,82,5,"Cha, mẹ không trực tiếp nuôi con sau ly hôn có nghĩa vụ tôn trọng quyền của con được sống chung với người trực tiếp nuôi và có nghĩa vụ cấp dưỡng cho con."
Người không trực tiếp nuôi con có quyền thăm nom con sau ly hôn như thế nào?,"Sau khi ly hôn, người không nuôi con có quyền gặp con ra sao?",Quyền thăm nom con của cha mẹ không trực tiếp nuôi được quy định như thế nào?,Có trường hợp nào quyền thăm con của cha mẹ bị hạn chế không?,82,5,"Sau khi ly hôn, cha hoặc mẹ không trực tiếp nuôi con có quyền và nghĩa vụ thăm nom con mà không ai được cản trở. Tuy nhiên, nếu người đó lạm dụng việc thăm nom để cản trở hoặc gây ảnh hưởng xấu đến việc chăm sóc, nuôi dưỡng, giáo dục con, người trực tiếp nuôi con có quyền yêu cầu Tòa án hạn chế quyền thăm nom."
"Cha, mẹ trực tiếp nuôi con có quyền gì đối với người không trực tiếp nuôi con sau khi ly hôn?",Người trực tiếp nuôi con có thể yêu cầu gì từ người không trực tiếp nuôi con?,Cha mẹ nuôi con sau ly hôn được quyền gì liên quan đến nghĩa vụ của bên không nuôi?,"Sau khi ly hôn, cha mẹ trực tiếp nuôi con có thể yêu cầu bên còn lại thực hiện những nghĩa vụ gì?",83,5,"Cha, mẹ trực tiếp nuôi con có quyền yêu cầu người không trực tiếp nuôi con thực hiện các nghĩa vụ theo quy định tại Điều 82 của Luật hôn nhân và gia đình, đồng thời yêu cầu họ và các thành viên gia đình tôn trọng quyền được nuôi con của mình."
"Cha, mẹ trực tiếp nuôi con có nghĩa vụ gì trong việc đảm bảo quyền thăm nom của người không trực tiếp nuôi con?","Sau khi ly hôn, người nuôi con có phải tạo điều kiện cho người kia thăm con không?",Cha mẹ nuôi con có trách nhiệm gì trong việc hỗ trợ người không nuôi con thực hiện quyền thăm nom?,Pháp luật quy định thế nào về việc cản trở quyền thăm con của người không trực tiếp nuôi con?,83,5,"Cha, mẹ trực tiếp nuôi con và các thành viên gia đình không được cản trở người không trực tiếp nuôi con trong việc thăm nom, chăm sóc, nuôi dưỡng và giáo dục con."
Khi nào Tòa án có thể quyết định thay đổi người trực tiếp nuôi con sau khi ly hôn?,Trong những trường hợp nào người trực tiếp nuôi con có thể bị thay đổi?,Khi nào Tòa án xem xét việc giao con cho người khác nuôi sau ly hôn?,Những điều kiện nào khiến quyền nuôi con được chuyển cho người khác?,84,5,"Tòa án có thể quyết định thay đổi người trực tiếp nuôi con khi cha, mẹ có thỏa thuận phù hợp với lợi ích của con hoặc khi người đang nuôi con không còn đủ điều kiện trông nom, chăm sóc, nuôi dưỡng và giáo dục con."
Việc thay đổi người trực tiếp nuôi con có cần xem xét nguyện vọng của con không?,Tòa án có xem xét ý kiến của con khi thay đổi người nuôi không?,Con từ mấy tuổi được quyền bày tỏ nguyện vọng về người trực tiếp nuôi sau ly hôn?,Ý kiến của con có ảnh hưởng đến quyết định thay đổi người nuôi con không?,84,5,Việc thay đổi người trực tiếp nuôi con phải xem xét nguyện vọng của con từ đủ 07 tuổi trở lên.
Ai có quyền yêu cầu thay đổi người trực tiếp nuôi con khi cha mẹ không đủ điều kiện?,Những cá nhân hoặc tổ chức nào có thể yêu cầu Tòa án thay đổi người nuôi con?,"Khi cha mẹ không đủ điều kiện nuôi con, ai có quyền can thiệp?",Ai có thể đại diện lợi ích của con trong việc yêu cầu thay đổi quyền nuôi?,84,5,"Khi cha mẹ không đủ điều kiện trực tiếp nuôi con, người thân thích, cơ quan quản lý nhà nước về gia đình, cơ quan quản lý nhà nước về trẻ em, hoặc Hội liên hiệp phụ nữ có quyền yêu cầu Tòa án thay đổi người trực tiếp nuôi con vì lợi ích của con."
Trong những trường hợp nào cha mẹ bị hạn chế quyền đối với con chưa thành niên?,"Khi nào cha mẹ có thể bị mất quyền trông nom, chăm sóc con?",Những hành vi nào của cha mẹ dẫn đến việc bị hạn chế quyền với con chưa đủ 18 tuổi?,Cha mẹ vi phạm điều gì sẽ bị giới hạn quyền đối với con?,85,5,"Cha mẹ bị hạn chế quyền đối với con chưa thành niên khi thuộc một trong các trường hợp sau: bị kết án về các tội xâm phạm tính mạng, sức khỏe, danh dự của con; phá tán tài sản của con; có lối sống đồi trụy; hoặc xúi giục, ép buộc con làm việc trái pháp luật, đạo đức xã hội."
Tòa án có thể áp dụng hình thức hạn chế quyền của cha mẹ đối với con trong thời gian bao lâu?,Thời hạn hạn chế quyền của cha mẹ đối với con được quy định như thế nào?,Cha mẹ bị hạn chế quyền với con trong bao lâu theo quyết định của Tòa án?,Tòa án có thể giảm thời gian hạn chế quyền của cha mẹ không?,85,5,Tòa án có thể ra quyết định hạn chế quyền của cha mẹ đối với con trong thời gian từ 01 năm đến 05 năm và có thể xem xét rút ngắn thời hạn này tùy theo từng trường hợp cụ thể.
Những ai có quyền yêu cầu Tòa án hạn chế quyền của cha mẹ đối với con chưa thành niên?,Ai có thể yêu cầu Tòa án hạn chế quyền của cha mẹ đối với con?,Những cá nhân hoặc tổ chức nào được phép đề nghị hạn chế quyền của cha mẹ?,Khi nào và ai có thể can thiệp hạn chế quyền cha mẹ với con chưa đủ 18 tuổi?,86,5,"Cha, mẹ, người giám hộ của con chưa thành niên; người thân thích; cơ quan quản lý nhà nước về gia đình; cơ quan quản lý nhà nước về trẻ em; và Hội liên hiệp phụ nữ đều có quyền yêu cầu Tòa án hạn chế quyền của cha mẹ đối với con chưa thành niên."
"Cá nhân, cơ quan, tổ chức khác phát hiện cha mẹ vi phạm quyền đối với con cần làm gì?","Khi phát hiện cha mẹ vi phạm quyền đối với con, ai có thể can thiệp?",Cá nhân hoặc tổ chức phát hiện cha mẹ vi phạm nghĩa vụ với con phải báo cho ai?,"Khi cha mẹ vi phạm quy định với con, các tổ chức xã hội có thể hành động ra sao?",86,5,"Cá nhân, cơ quan, tổ chức khác khi phát hiện cha mẹ có hành vi vi phạm quyền đối với con chưa thành niên có quyền đề nghị người thân thích, cơ quan quản lý nhà nước về gia đình, cơ quan quản lý nhà nước về trẻ em hoặc Hội liên hiệp phụ nữ yêu cầu Tòa án hạn chế quyền của cha mẹ."
"Khi cha hoặc mẹ bị hạn chế quyền đối với con chưa thành niên, ai sẽ thực hiện việc chăm sóc và quản lý tài sản cho con?",Ai sẽ đảm nhận việc nuôi dưỡng và quản lý tài sản của con khi một bên cha hoặc mẹ bị hạn chế quyền?,"Khi cha mẹ bị hạn chế quyền, trách nhiệm chăm sóc con được giao cho ai?","Trong trường hợp bị hạn chế quyền, ai sẽ thay cha hoặc mẹ thực hiện nghĩa vụ với con?",87,5,"Khi cha hoặc mẹ bị Tòa án hạn chế quyền đối với con chưa thành niên, người còn lại sẽ thực hiện việc trông nom, chăm sóc, nuôi dưỡng, giáo dục con, quản lý tài sản riêng của con và đại diện theo pháp luật cho con."
Trường hợp nào quyền chăm sóc và quản lý tài sản của con được giao cho người giám hộ?,Khi nào Tòa án giao quyền nuôi dưỡng và quản lý tài sản của con cho người giám hộ?,Trong những trường hợp nào người giám hộ sẽ thay cha mẹ chăm sóc con?,Quyền chăm sóc con được giao cho ai khi cả cha mẹ đều bị hạn chế quyền?,87,5,"Việc trông nom, chăm sóc, giáo dục và quản lý tài sản riêng của con chưa thành niên được giao cho người giám hộ khi:
- Cả cha và mẹ đều bị Tòa án hạn chế quyền;
- Một bên cha, mẹ không bị hạn chế nhưng không đủ điều kiện thực hiện quyền và nghĩa vụ với con;
- Một bên cha, mẹ bị hạn chế quyền và chưa xác định được cha hoặc mẹ còn lại."
Con được coi là con chung của vợ chồng trong những trường hợp nào?,Khi nào con sinh ra được xác định là con chung của vợ chồng?,Pháp luật quy định thế nào về việc xác định con chung trong thời kỳ hôn nhân?,Con sinh ra sau khi hôn nhân chấm dứt có được coi là con chung không?,88,5,"Con được coi là con chung của vợ chồng khi:
- Sinh ra trong thời kỳ hôn nhân hoặc khi người vợ có thai trong thời kỳ hôn nhân.
- Sinh ra trong thời hạn 300 ngày kể từ ngày chấm dứt hôn nhân.
- Sinh ra trước ngày đăng ký kết hôn và được cha mẹ thừa nhận là con chung."
Trong trường hợp nào cha mẹ không thừa nhận con và quy trình xác định ra sao?,"Khi cha hoặc mẹ không thừa nhận con, cần làm gì để xác định mối quan hệ?",Pháp luật quy định thế nào khi cha mẹ không công nhận con?,Làm sao để xác minh mối quan hệ cha mẹ - con khi có tranh chấp?,88,5,"Trong trường hợp cha, mẹ không thừa nhận con, họ phải có chứng cứ chứng minh và việc xác định phải được Tòa án giải quyết."
Ai có quyền yêu cầu Tòa án xác định một người là con mình?,Khi nào một người có thể yêu cầu Tòa án xác định quan hệ cha mẹ - con?,Ai được phép yêu cầu Tòa án công nhận người khác là con của mình?,Trong trường hợp nào Tòa án có thể xác định một người là con của ai đó?,89,5,"Người không được nhận là cha, mẹ của một người có quyền yêu cầu Tòa án xác định người đó là con mình."
Khi nào một người có thể yêu cầu Tòa án xác định người khác không phải là con mình?,Ai có thể yêu cầu Tòa án phủ nhận mối quan hệ cha mẹ - con?,Trong trường hợp nào một người có thể đề nghị Tòa án xác định rằng mình không phải là cha hoặc mẹ?,"Khi có tranh chấp về quan hệ cha mẹ - con, ai có thể nhờ Tòa án can thiệp?",89,5,"Người được nhận là cha, mẹ của một người có thể yêu cầu Tòa án xác định người đó không phải là con mình."
Con có quyền gì trong việc nhận cha mẹ của mình?,Khi nào con có thể nhận lại cha hoặc mẹ?,Con có quyền yêu cầu công nhận cha mẹ trong trường hợp nào?,"Pháp luật quy định ra sao về quyền nhận cha, mẹ của con?",90,5,"Con có quyền nhận cha, mẹ của mình, kể cả khi cha hoặc mẹ đã chết."
Con đã thành niên có cần sự đồng ý của cha hoặc mẹ khi nhận lại cha mẹ không?,"Khi con đã đủ tuổi trưởng thành, việc nhận cha hoặc mẹ có cần sự đồng ý của người còn lại không?",Con trưởng thành nhận cha hoặc mẹ có cần cha mẹ đồng ý không?,"Trong trường hợp con đã thành niên, việc nhận cha mẹ được thực hiện thế nào?",90,5,"Con đã thành niên khi nhận cha không cần sự đồng ý của mẹ, và khi nhận mẹ không cần sự đồng ý của cha."
"Cha, mẹ có quyền nhận con trong những trường hợp nào?",Khi nào cha mẹ có thể nhận con?,Pháp luật quy định ra sao về quyền nhận con của cha mẹ?,Cha mẹ có thể nhận con trong trường hợp con đã mất không?,91,5,"Cha, mẹ có quyền nhận con, kể cả trong trường hợp con đã chết."
Người đang có vợ hoặc chồng khi nhận con có cần sự đồng ý của người kia không?,"Khi đã kết hôn, việc nhận con có cần sự đồng ý của vợ hoặc chồng không?",Người đã có gia đình có phải xin phép vợ hoặc chồng khi nhận con không?,"Trong trường hợp đang có vợ, chồng, việc nhận con được thực hiện như thế nào?",91,5,Trong trường hợp người đang có vợ hoặc chồng mà nhận con thì không cần sự đồng ý của người kia.
"Ai có quyền yêu cầu Tòa án xác định cha, mẹ, con khi người có yêu cầu đã chết?","Khi người yêu cầu xác định cha, mẹ, con qua đời, ai được tiếp tục yêu cầu?","Trong trường hợp người yêu cầu đã chết, quyền yêu cầu xác định quan hệ cha mẹ - con thuộc về ai?","Ai có thể đại diện người đã mất để yêu cầu xác định mối quan hệ cha mẹ, con?",92,5,"Khi người có yêu cầu xác định cha, mẹ, con đã chết, người thân thích của người đó có quyền yêu cầu Tòa án xác định mối quan hệ cha, mẹ, con."
"Việc xác định cha, mẹ trong trường hợp người vợ sinh con bằng kỹ thuật hỗ trợ sinh sản được thực hiện như thế nào?","Khi người vợ sinh con bằng kỹ thuật hỗ trợ sinh sản, cha mẹ của đứa trẻ được xác định ra sao?","Sinh con nhờ kỹ thuật hỗ trợ sinh sản, việc xác định cha mẹ theo quy định nào?",Pháp luật quy định thế nào về việc xác định cha mẹ khi người vợ sử dụng kỹ thuật hỗ trợ sinh sản?,93,5,"Trong trường hợp người vợ sinh con bằng kỹ thuật hỗ trợ sinh sản, việc xác định cha, mẹ được áp dụng theo quy định tại Điều 88 của Luật hôn nhân và gia đình."
Người phụ nữ sống độc thân sinh con bằng kỹ thuật hỗ trợ sinh sản có được xác định là mẹ của đứa trẻ không?,"Khi một phụ nữ độc thân sinh con bằng kỹ thuật hỗ trợ sinh sản, quyền làm mẹ được xác định thế nào?",Pháp luật có công nhận người phụ nữ độc thân là mẹ khi sinh con bằng kỹ thuật hỗ trợ sinh sản không?,"Sinh con bằng hỗ trợ sinh sản khi chưa kết hôn, người phụ nữ có được làm mẹ hợp pháp không?",93,5,"Trong trường hợp người phụ nữ sống độc thân sinh con bằng kỹ thuật hỗ trợ sinh sản, người phụ nữ đó được xác định là mẹ của đứa trẻ."
